Gamecode,CODETEAM,J1,TIME,DELTA_SCORE,OFF,DEF
29,ZAL,P005504,14.251,1,30,29
29,ZAL,P007029,22.6,19,61,42
29,ZAL,P007513,34.399,9,76,67
29,ZAL,P007975,21.734,2,44,42
29,ZAL,P011051,16.833,8,43,35
29,ZAL,P011983,4.017,-10,3,13
29,ZAL,P012622,21.85,-2,47,49
29,ZAL,P012715,1.467,1,3,2
30,MUN,P004508,23.233,-2,59,61
30,MUN,P005460,11.033,9,38,29
30,MUN,P007056,26.267,-6,64,70
30,MUN,P007201,19.583,1,55,54
30,MUN,P010391,26.784,3,68,65
30,MUN,P011052,11.833,1,33,32
30,MUN,P011224,25.867,6,79,73
30,MUN,P011244,24.25,-1,64,65
30,MUN,P011987,29.817,2,83,81
30,MUN,P012123,1.333,-3,2,5
30,PRS,P004197,17.083,-7,35,42
30,PRS,P005793,13.517,1,40,39
30,PRS,P010390,15.767,-8,32,40
30,PRS,P012608,27.215,-1,69,70
30,PRS,P012609,22.916,5,66,61
30,PRS,P012610,26.232,0,72,72
30,PRS,P012611,11.734,-1,33,34
30,PRS,P012612,6.75,-1,13,14
30,PRS,P012613,26.482,-3,67,70
30,PRS,P012640,16.8,1,57,56
30,PRS,P013373,15.499,4,51,47
31,MAD,P003108,20.817,-13,37,50
31,MAD,P003583,10.65,-4,17,21
31,MAD,P003733,13.984,19,42,23
31,MAD,P005791,29.301,7,72,65
31,MAD,P005928,31.684,9,77,68
31,MAD,P006540,23.051,13,60,47
31,MAD,P009005,23.467,-12,43,55
31,MAD,P009213,16.234,19,48,29
31,MAD,P011649,6.584,-2,14,16
31,MAD,P013378,7.733,-3,12,15
31,MAD,PTGB,16.5,-13,28,41
31,PAN,P001926,24.333,0,54,54
31,PAN,P002328,2.4,5,7,2
31,PAN,P003842,23.766,-4,51,55
31,PAN,P004088,16.266,0,40,40
31,PAN,P005161,21.333,-9,39,48
31,PAN,P005353,15.0,-1,31,32
31,PAN,P007866,11.816,-2,29,31
31,PAN,P009622,3.65,-11,3,14
31,PAN,P011204,23.216,1,47,46
31,PAN,P012712,29.416,-1,61,62
31,PAN,P012774,28.799,2,68,66
32,PAR,P004761,9.933,-2,25,27
32,PAR,P006591,25.367,9,51,42
32,PAR,P006760,24.2,1,54,53
32,PAR,P007632,2.767,-2,2,4
32,PAR,P007870,19.751,2,46,44
32,PAR,P008232,12.95,14,31,17
32,PAR,P010781,29.0,12,73,61
32,PAR,P011981,22.749,5,49,44
32,PAR,P012720,26.766,3,60,57
32,PAR,P013369,26.517,18,64,46
32,TEL,P004233,1.633,4,4,0
32,TEL,P005145,9.132,5,19,14
32,TEL,P006835,27.132,-7,58,65
32,TEL,P007855,2.55,-3,6,9
32,TEL,P007990,22.565,-12,41,53
32,TEL,P011193,32.032,-9,60,69
32,TEL,P011214,23.532,-5,49,54
32,TEL,P011219,26.266,-8,50,58
32,TEL,P013381,1.8,2,4,2
32,TEL,P013382,31.932,-13,61,74
32,TEL,P013389,21.416,-14,43,57
33,MCO,P002581,24.583,22,68,46
33,MCO,P005844,15.433,-4,35,39
33,MCO,P005985,26.199,16,68,52
33,MCO,P008099,20.3,14,54,40
33,MCO,P008161,2.517,-4,7,11
33,MCO,P009754,21.4,0,51,51
33,MCO,P011212,23.316,3,59,56
33,MCO,P011226,26.265,19,64,45
33,MCO,P013365,16.982,3,40,37
33,MCO,PLCZ,23.0,11,59,48
33,VIR,P001133,29.051,-16,62,78
33,VIR,P001844,18.533,-1,40,41
33,VIR,P002084,12.617,6,32,26
33,VIR,P004554,15.534,-9,38,47
33,VIR,P004888,27.651,-9,57,66
33,VIR,P006739,18.468,-14,37,51
33,VIR,P009549,22.451,-8,48,56
33,VIR,P012585,20.366,-8,44,52
33,VIR,P012591,0.184,-1,1,2
33,VIR,P013374,19.417,-9,34,43
33,VIR,PBCN,15.733,-11,32,43
34,IST,P004887,29.799,-6,59,65
34,IST,P006372,4.933,3,12,9
34,IST,P006590,9.599,4,27,23
34,IST,P007109,13.415,9,38,29
34,IST,P007200,26.282,18,63,45
34,IST,P009664,20.432,16,56,40
34,IST,P009846,31.149,-5,68,73
34,IST,P011078,27.382,-9,61,70
34,IST,P012710,16.35,-15,29,44
34,IST,P013363,20.649,-5,42,47
34,OLY,P001255,17.966,11,40,29
34,OLY,P003469,30.082,9,73,64
34,OLY,P007853,22.033,-13,49,62
34,OLY,P007947,16.85,-10,39,49
34,OLY,P008811,18.699,11,42,31
34,OLY,P008829,17.384,-15,37,52
34,OLY,P008855,23.149,8,50,42
34,OLY,P009849,16.15,2,35,33
34,OLY,P011194,7.283,-7,14,21
34,OLY,P012878,13.783,-9,28,37
34,OLY,P013380,16.616,3,38,35
35,BAR,P000925,26.967,-4,56,60
35,BAR,P002939,26.366,-6,51,57
35,BAR,P003196,17.483,10,42,32
35,BAR,P003478,12.301,9,32,23
35,BAR,P006435,29.833,6,64,58
35,BAR,P009862,26.817,13,64,51
35,BAR,P009992,14.3,4,29,25
35,BAR,P010106,12.317,-2,29,31
35,BAR,P012745,28.467,3,64,61
35,BAR,P012795,13.066,-12,25,37
35,BAR,P013379,17.083,-1,34,35
35,RED,P000848,11.184,7,24,17
35,RED,P002553,19.417,-12,30,42
35,RED,P004007,9.551,-2,17,19
35,RED,P004866,29.752,-6,68,74
35,RED,P006436,20.301,-10,37,47
35,RED,P009035,25.168,3,59,56
35,RED,P009048,18.119,-1,39,40
35,RED,P010612,19.135,-6,37,43
35,RED,P012044,25.849,3,55,52
35,RED,P012786,25.351,0,54,54
35,RED,PJDR,12.05,12,38,26
35,RED,PLUO,9.133,-8,12,20
36,ASV,P000229,19.866,4,37,33
36,ASV,P002100,19.267,5,40,35
36,ASV,P003526,23.018,20,55,35
36,ASV,P004194,11.967,-8,14,22
36,ASV,P007027,27.667,16,58,42
36,ASV,P010545,32.468,16,66,50
36,ASV,P011225,24.584,3,47,44
36,ASV,P012731,4.633,-10,5,15
36,ASV,P013371,11.034,-12,11,23
36,ASV,P013372,16.367,8,36,28
36,ASV,PKIR,9.134,-7,11,18
36,BAS,P008072,10.717,11,22,11
36,BAS,P011196,29.283,-18,47,65
36,BAS,P011948,34.85,-8,63,71
36,BAS,P012058,14.816,-13,18,31
36,BAS,P012080,27.183,-3,45,48
36,BAS,P012201,30.134,-6,54,60
36,BAS,P012597,30.3,-4,52,56
36,BAS,P013367,22.717,6,44,38
37,PAR,P004761,19.616,0,39,39
37,PAR,P006591,21.7,-9,22,31
37,PAR,P006760,33.833,-2,60,62
37,PAR,P007632,4.567,3,9,6
37,PAR,P007870,14.9,5,27,22
37,PAR,P008232,6.167,1,9,8
37,PAR,P010781,27.033,-1,53,54
37,PAR,P011981,28.4,-2,49,51
37,PAR,P012720,29.117,1,56,55
37,PAR,P013369,14.667,-1,21,22
37,VIR,P001133,35.8,9,68,59
37,VIR,P001844,13.9,5,17,12
37,VIR,P002084,3.367,-5,2,7
37,VIR,P004554,16.45,-4,29,33
37,VIR,P004888,28.266,1,57,56
37,VIR,P009549,30.5,-1,54,55
37,VIR,P012585,24.883,-2,53,55
37,VIR,P012591,17.084,-1,23,24
37,VIR,P013374,22.317,4,39,35
37,VIR,PBCN,7.433,-1,8,9
39,TEL,P004233,6.6,-7,10,17
39,TEL,P005145,8.334,-5,8,13
39,TEL,P006835,33.868,-14,55,69
39,TEL,P007990,16.034,-13,22,35
39,TEL,P011214,24.651,-10,35,45
39,TEL,P011219,18.234,-7,31,38
39,TEL,P011433,18.001,-2,25,27
39,TEL,P013381,14.484,6,25,19
39,TEL,P013382,31.619,-8,54,62
39,TEL,P013389,28.185,-15,50,65
39,ZAL,P002329,28.334,10,62,52
39,ZAL,P002676,18.783,8,31,23
39,ZAL,P003048,21.2,9,43,34
39,ZAL,P003210,3.867,-3,3,6
39,ZAL,P005504,8.333,13,21,8
39,ZAL,P007029,13.765,14,29,15
39,ZAL,P007513,22.534,9,50,41
39,ZAL,P007975,19.815,11,42,31
39,ZAL,P011051,10.517,-7,14,21
39,ZAL,P011983,17.618,-1,31,32
39,ZAL,P012622,30.501,5,55,50
39,ZAL,P012715,4.733,7,9,2
38,MCO,P002581,18.818,-13,30,43
38,MCO,P005844,15.067,8,37,29
38,MCO,P005985,25.434,-10,47,57
38,MCO,P008099,13.701,-12,17,29
38,MCO,P009754,26.301,5,63,58
38,MCO,P011212,23.318,3,54,51
38,MCO,P011226,32.568,-11,58,69
38,MCO,P011231,20.268,6,50,44
38,MCO,P013365,10.001,-3,21,24
38,MCO,PLCZ,14.534,-8,23,31
38,PRS,P004197,16.034,10,38,28
38,PRS,P005793,11.683,-12,17,29
38,PRS,P007032,14.166,-2,25,27
38,PRS,P010390,19.734,17,48,31
38,PRS,P012608,29.118,15,73,58
38,PRS,P012609,19.867,-11,36,47
38,PRS,P012610,26.551,13,63,50
38,PRS,P012612,8.434,2,18,16
38,PRS,P012613,28.318,19,70,51
38,PRS,P012640,15.75,0,33,33
38,PRS,P013373,10.35,-16,14,30
40,IST,P004887,25.065,9,65,56
40,IST,P006590,21.35,9,53,44
40,IST,P007109,20.001,16,53,37
40,IST,P007200,12.516,10,26,16
40,IST,P009846,30.848,2,70,68
40,IST,P011078,29.0,14,73,59
40,IST,P012710,19.998,-4,43,47
40,IST,P012788,14.934,3,31,28
40,IST,P013363,26.283,1,66,65
40,MIL,P000796,29.501,-9,68,77
40,MIL,P001518,11.417,-11,17,28
40,MIL,P005670,6.95,3,19,16
40,MIL,P006085,13.2,-14,21,35
40,MIL,P006509,14.801,-12,27,39
40,MIL,P006721,15.75,-21,22,43
40,MIL,P007831,32.918,-11,74,85
40,MIL,P008985,26.133,1,54,53
40,MIL,P008987,26.101,9,63,54
40,MIL,P013384,23.234,5,55,50
41,BAS,P004058,13.267,12,25,13
41,BAS,P008072,22.234,11,41,30
41,BAS,P010784,1.867,3,6,3
41,BAS,P011085,14.817,18,34,16
41,BAS,P011196,17.766,12,39,27
41,BAS,P011948,23.816,13,50,37
41,BAS,P012058,18.717,15,43,28
41,BAS,P012080,25.183,5,46,41
41,BAS,P012201,21.283,8,37,29
41,BAS,P012597,25.467,25,58,33
41,BAS,P013367,15.583,-7,21,28
41,BER,P006251,16.635,-9,22,31
41,BER,P006919,20.684,-10,33,43
41,BER,P007025,10.351,-16,9,25
41,BER,P007550,4.984,-7,5,12
41,BER,P008062,16.834,-11,22,33
41,BER,P008173,23.4,-5,38,43
41,BER,P008384,20.302,-24,23,47
41,BER,P008780,23.451,4,41,37
41,BER,P010791,18.001,-7,24,31
41,BER,P011934,20.134,-13,30,43
41,BER,P012721,25.234,-17,38,55
42,MAD,P003108,22.134,13,51,38
42,MAD,P003583,13.8,4,26,22
42,MAD,P003733,17.35,9,42,33
42,MAD,P005791,19.1,18,50,32
42,MAD,P005928,19.317,23,54,31
42,MAD,P006540,17.183,7,41,34
42,MAD,P009005,17.867,13,42,29
42,MAD,P009213,26.6,14,66,52
42,MAD,P011649,4.75,0,12,12
42,MAD,P012168,1.983,-3,4,7
42,MAD,P013378,18.6,10,41,31
42,MAD,PTGB,21.316,7,46,39
42,RED,P002553,15.316,-10,28,38
42,RED,P004007,8.116,-1,14,15
42,RED,P004866,22.299,-11,44,55
42,RED,P006240,18.782,-12,32,44
42,RED,P006436,9.733,2,22,20
42,RED,P007960,19.582,-13,33,46
42,RED,P009048,21.883,-23,37,60
42,RED,P010612,21.183,-15,41,56
42,RED,P012044,17.632,0,35,35
42,RED,P012786,16.516,-10,23,33
42,RED,PJDR,18.599,-16,33,49
42,RED,PLUO,10.349,-6,18,24
43,PAN,P001926,19.849,-2,45,47
43,PAN,P003842,24.317,15,56,41
43,PAN,P004088,20.1,5,42,37
43,PAN,P005353,15.682,-10,25,35
43,PAN,P009622,23.183,-4,40,44
43,PAN,P011204,32.633,15,70,55
43,PAN,P012712,28.399,0,52,52
43,PAN,P012774,35.832,6,75,69
43,ULK,P002849,23.667,-11,41,52
43,ULK,P004004,20.583,-6,32,38
43,ULK,P006961,19.818,1,44,43
43,ULK,P007182,13.884,9,31,22
43,ULK,P008962,23.9,-11,38,49
43,ULK,P009783,31.067,5,61,56
43,ULK,P009863,35.017,4,70,66
43,ULK,P011205,19.968,-2,44,46
43,ULK,P013396,4.984,-9,6,15
43,ULK,PLMG,7.117,-5,13,18
44,ASV,P000229,22.001,-3,47,50
44,ASV,P002100,19.066,-3,42,45
44,ASV,P003526,22.051,-5,34,39
44,ASV,P007027,29.65,-6,61,67
44,ASV,P010316,13.433,-3,29,32
44,ASV,P010545,32.917,-2,71,73
44,ASV,P013371,16.5,-5,33,38
44,ASV,P013372,21.3,-4,40,44
44,ASV,P013377,1.633,-1,5,6
44,ASV,PKIR,21.449,-3,53,56
44,BAR,P000925,22.785,16,60,44
44,BAR,P002939,24.868,15,56,41
44,BAR,P003196,14.117,-9,28,37
44,BAR,P003478,20.851,12,48,36
44,BAR,P009862,26.652,6,64,58
44,BAR,P009992,16.3,-1,38,39
44,BAR,P010106,15.134,-8,34,42
44,BAR,P011666,7.383,0,17,17
44,BAR,P012745,25.635,7,60,53
44,BAR,P012795,9.018,-3,15,18
44,BAR,P013379,17.267,0,30,30
45,MUN,P004508,21.134,6,47,41
45,MUN,P007056,29.617,10,69,59
45,MUN,P007201,28.184,6,65,59
45,MUN,P007639,10.384,-6,15,21
45,MUN,P010391,30.801,16,75,59
45,MUN,P011224,25.717,-12,46,58
45,MUN,P011244,12.75,-4,19,23
45,MUN,P011987,35.951,5,76,71
45,MUN,P012123,5.467,-1,8,9
45,OLY,P001255,17.916,-8,37,45
45,OLY,P003469,27.416,-11,53,64
45,OLY,P007853,16.65,7,35,28
45,OLY,P007947,20.0,6,43,37
45,OLY,P008811,17.317,-8,34,42
45,OLY,P008829,12.766,7,27,20
45,OLY,P008855,23.349,-11,45,56
45,OLY,P009849,22.083,4,43,39
45,OLY,P012878,22.499,4,46,42
45,OLY,P013380,19.999,-10,37,47
46,BAR,P000925,15.35,9,41,32
46,BAR,P002939,17.683,3,44,41
46,BAR,P003196,16.483,10,40,30
46,BAR,P003478,17.083,11,40,29
46,BAR,P006568,3.75,-1,8,9
46,BAR,P009862,24.95,5,59,54
46,BAR,P009992,16.217,-2,38,40
46,BAR,P010106,22.317,6,53,47
46,BAR,P012745,24.233,4,57,53
46,BAR,P012795,21.75,4,57,53
46,BAR,P013379,20.184,-4,48,52
46,IST,P004887,19.817,-8,37,45
46,IST,P006590,21.55,1,49,48
46,IST,P006640,7.033,-2,13,15
46,IST,P007109,17.1,-5,42,47
46,IST,P009846,29.284,-10,63,73
46,IST,P011078,31.45,-1,71,72
46,IST,P012710,18.1,-7,35,42
46,IST,P012788,20.183,-1,51,52
46,IST,P013363,28.067,-12,60,72
46,IST,P013364,7.416,0,19,19
47,TEL,P004233,0.133,-2,0,2
47,TEL,P005145,2.266,0,6,6
47,TEL,P006835,34.216,-5,73,78
47,TEL,P007519,28.75,-5,53,58
47,TEL,P007855,0.133,-2,0,2
47,TEL,P007990,16.983,-9,32,41
47,TEL,P011214,22.401,-2,42,44
47,TEL,P011219,23.067,2,47,45
47,TEL,P013381,16.467,10,37,27
47,TEL,P013382,31.966,-3,68,71
47,TEL,P013389,23.618,6,52,46
47,ULK,P002849,25.216,14,60,46
47,ULK,P004004,7.933,-2,16,18
47,ULK,P006961,28.05,-4,56,60
47,ULK,P007182,13.566,-8,20,28
47,ULK,P008962,26.601,1,60,59
47,ULK,P009783,11.984,0,29,29
47,ULK,P009863,22.95,-16,36,52
47,ULK,P010560,11.083,12,29,17
47,ULK,P011205,25.117,2,52,50
47,ULK,P013396,16.283,12,38,26
47,ULK,PLMG,11.217,-1,24,25
49,BER,P006251,21.633,-11,41,52
49,BER,P006919,21.834,2,49,47
49,BER,P008062,18.133,-13,36,49
49,BER,P008173,14.1,-2,32,34
49,BER,P008384,28.267,-7,59,66
49,BER,P008780,27.15,-6,54,60
49,BER,P011631,6.783,-1,14,15
49,BER,P012604,31.767,-8,66,74
49,BER,P012721,30.333,1,64,63
49,PRS,P004197,12.583,10,36,26
49,PRS,P004512,12.316,-12,19,31
49,PRS,P007032,12.483,-4,20,24
49,PRS,P010390,25.166,24,68,44
49,PRS,P012608,27.516,13,72,59
49,PRS,P012609,18.466,-14,31,45
49,PRS,P012610,27.383,13,72,59
49,PRS,P012613,27.516,13,72,59
49,PRS,P012640,21.566,9,45,36
49,PRS,P013373,15.0,-7,25,32
50,MAD,P003108,35.865,-11,63,74
50,MAD,P003583,8.233,-10,12,22
50,MAD,P003733,13.4,-5,21,26
50,MAD,P005791,31.766,0,57,57
50,MAD,P005928,23.166,-2,47,49
50,MAD,P006540,25.299,-4,47,51
50,MAD,P009005,32.649,1,62,61
50,MAD,P009213,12.317,-12,13,25
50,MAD,PTGB,17.3,-7,23,30
50,OLY,P001255,15.166,-5,31,36
50,OLY,P003469,29.35,-7,56,63
50,OLY,P003941,7.684,-7,10,17
50,OLY,P007853,24.833,15,48,33
50,OLY,P007947,7.434,-6,9,15
50,OLY,P007982,13.299,13,26,13
50,OLY,P008811,19.999,7,45,38
50,OLY,P008829,17.366,14,33,19
50,OLY,P008855,23.832,15,56,41
50,OLY,P012878,12.316,10,24,14
50,OLY,P013380,28.716,1,57,56
52,BAS,P008072,25.5,7,62,55
52,BAS,P010784,9.866,-4,15,19
52,BAS,P011085,11.451,1,30,29
52,BAS,P011196,14.033,-2,26,28
52,BAS,P011948,29.8,7,71,64
52,BAS,P012058,15.883,8,34,26
52,BAS,P012080,28.95,6,60,54
52,BAS,P012201,24.517,-3,54,57
52,BAS,P012597,15.067,10,42,32
52,BAS,P013367,24.933,-5,46,51
52,MIL,P000796,26.45,3,60,57
52,MIL,P001392,21.6,8,47,39
52,MIL,P001518,10.016,-15,16,31
52,MIL,P006085,17.934,1,36,35
52,MIL,P006509,16.45,-9,32,41
52,MIL,P006721,12.284,3,23,20
52,MIL,P008985,28.966,-6,61,67
52,MIL,P008987,16.983,-3,38,41
52,MIL,P011199,20.55,-11,38,49
52,MIL,P013384,28.767,4,64,60
54,MUN,P004508,13.833,-8,26,34
54,MUN,P005460,18.549,6,40,34
54,MUN,P007056,25.3,2,59,57
54,MUN,P007201,19.95,-6,44,50
54,MUN,P010391,35.516,2,75,73
54,MUN,P011224,32.249,17,73,56
54,MUN,P011244,16.249,4,33,29
54,MUN,P011987,30.066,-6,66,72
54,MUN,P012123,8.283,4,19,15
54,VIR,P001133,31.682,-12,64,76
54,VIR,P001844,11.982,-4,20,24
54,VIR,P002084,20.749,3,48,45
54,VIR,P004888,30.699,-1,66,67
54,VIR,P005738,3.766,1,8,7
54,VIR,P009549,32.349,11,78,67
54,VIR,P012585,31.416,-2,68,70
54,VIR,P012591,4.249,-11,2,13
54,VIR,P013374,18.999,-6,34,40
54,VIR,PBCN,14.099,6,32,26
48,RED,P000848,27.999,14,62,48
48,RED,P002553,9.317,-5,20,25
48,RED,P004007,12.199,-3,26,29
48,RED,P004866,27.332,-7,58,65
48,RED,P006240,22.448,9,52,43
48,RED,P006436,7.534,-6,10,16
48,RED,P007960,5.267,-3,8,11
48,RED,P009048,26.582,0,60,60
48,RED,P010612,23.899,0,50,50
48,RED,P011194,8.234,-6,12,18
48,RED,P012044,14.867,-4,32,36
48,RED,P012786,14.317,1,30,29
48,ZAL,P002329,18.016,-1,34,35
48,ZAL,P002676,27.949,4,64,60
48,ZAL,P003048,17.534,-3,36,39
48,ZAL,P005504,5.849,5,18,13
48,ZAL,P007029,24.099,1,51,50
48,ZAL,P007513,30.767,2,67,65
48,ZAL,P007975,23.531,13,58,45
48,ZAL,P011051,17.133,-5,32,37
48,ZAL,P011983,5.817,-7,10,17
48,ZAL,P012622,21.483,1,42,41
48,ZAL,P012715,7.817,0,18,18
51,ASV,P000229,16.85,-8,27,35
51,ASV,P002100,14.316,0,29,29
51,ASV,P003526,17.867,-14,31,45
51,ASV,P007027,21.117,-25,30,55
51,ASV,P008991,12.984,-7,26,33
51,ASV,P010316,20.466,-3,36,39
51,ASV,P010545,19.199,-18,27,45
51,ASV,P012731,17.616,-18,27,45
51,ASV,P013371,25.332,-16,43,59
51,ASV,P013372,17.816,-2,36,38
51,ASV,P013377,2.467,-2,5,7
51,ASV,PKIR,13.965,-7,23,30
51,PAN,P001926,12.3,6,28,22
51,PAN,P003842,18.867,7,43,36
51,PAN,P004088,23.834,17,60,43
51,PAN,P005161,17.467,10,37,27
51,PAN,P005353,18.401,16,42,26
51,PAN,P007866,21.167,8,48,40
51,PAN,P009622,18.9,11,46,35
51,PAN,P011204,21.684,13,52,39
51,PAN,P011209,7.734,0,11,11
51,PAN,P011221,4.65,0,9,9
51,PAN,P012712,16.917,17,42,25
51,PAN,P012774,18.084,15,42,27
53,MCO,P002581,11.8,-7,21,28
53,MCO,P005844,24.216,5,46,41
53,MCO,P005985,26.283,-5,49,54
53,MCO,P008099,13.716,10,30,20
53,MCO,P009754,19.049,-2,36,38
53,MCO,P011212,24.916,13,52,39
53,MCO,P011226,29.799,11,63,52
53,MCO,P011231,17.65,-5,34,39
53,MCO,P013365,16.8,4,32,28
53,MCO,PLCZ,15.766,1,32,31
53,PAR,P004761,22.866,4,43,39
53,PAR,P006760,33.867,4,69,65
53,PAR,P007632,11.483,-1,19,20
53,PAR,P007870,18.133,-9,28,37
53,PAR,P008232,9.217,-4,17,21
53,PAR,P010781,27.034,4,55,51
53,PAR,P011836,6.583,-5,9,14
53,PAR,P011981,21.867,4,46,42
53,PAR,P012720,20.117,-5,40,45
53,PAR,P013369,23.4,-15,37,52
53,PAR,P013370,5.433,-2,7,9
55,BER,P006251,23.85,-14,44,58
55,BER,P006919,24.667,-1,46,47
55,BER,P007550,14.75,-2,27,29
55,BER,P008062,18.634,-15,32,47
55,BER,P008384,22.983,-13,34,47
55,BER,P008780,24.983,-8,46,54
55,BER,P011631,16.233,-13,24,37
55,BER,P012100,1.55,1,4,3
55,BER,P012604,26.751,-16,43,59
55,BER,P012721,25.599,1,50,49
55,IST,P004887,16.9,5,36,31
55,IST,P006590,18.516,4,37,33
55,IST,P006640,15.734,9,37,28
55,IST,P007109,20.866,-2,40,42
55,IST,P009513,7.033,-5,11,16
55,IST,P009664,16.766,7,37,30
55,IST,P009846,19.934,13,46,33
55,IST,P011078,18.783,11,41,30
55,IST,P012710,17.367,15,41,26
55,IST,P012788,19.75,15,47,32
55,IST,P013363,23.234,9,49,40
55,IST,P013364,5.117,-1,8,9
56,BAR,P000925,19.968,-9,37,46
56,BAR,P002939,18.852,-13,25,38
56,BAR,P003196,14.334,-10,26,36
56,BAR,P003478,16.484,-6,33,39
56,BAR,P006568,5.7,-2,11,13
56,BAR,P009862,24.918,-6,52,58
56,BAR,P009992,13.65,-16,18,34
56,BAR,P010106,21.15,-8,49,57
56,BAR,P011666,8.334,-7,21,28
56,BAR,P012745,24.551,-8,43,51
56,BAR,P012795,10.284,-8,14,22
56,BAR,P013379,21.785,-12,41,53
56,OLY,P001255,17.334,7,34,27
56,OLY,P003469,24.167,15,52,37
56,OLY,P003941,22.085,6,54,48
56,OLY,P007853,14.5,10,32,22
56,OLY,P007947,14.034,2,34,32
56,OLY,P007982,13.15,-1,26,27
56,OLY,P008811,9.8,7,22,15
56,OLY,P008829,20.002,10,53,43
56,OLY,P008855,21.285,24,54,30
56,OLY,P009849,19.535,12,56,44
56,OLY,P012878,8.117,8,19,11
56,OLY,P013380,16.001,5,39,34
57,MIL,P000796,24.818,-1,56,57
57,MIL,P001392,26.301,18,84,66
57,MIL,P001518,22.818,-5,40,45
57,MIL,P006085,22.618,21,72,51
57,MIL,P006509,26.668,18,80,62
57,MIL,P006721,7.35,8,24,16
57,MIL,P008985,17.384,-12,27,39
57,MIL,P008987,25.351,19,77,58
57,MIL,P011199,17.835,-10,27,37
57,MIL,P013384,8.867,-11,8,19
57,VIR,P001133,33.683,1,77,76
57,VIR,P002084,20.3,-23,41,64
57,VIR,P004554,4.5,-7,7,14
57,VIR,P004888,25.516,-21,52,73
57,VIR,P005738,0.5,-3,0,3
57,VIR,P009549,35.85,2,83,81
57,VIR,P011816,0.833,-1,2,3
57,VIR,P012585,21.918,2,65,63
57,VIR,P012591,16.582,-11,23,34
57,VIR,P013374,16.117,9,33,24
57,VIR,PBCN,24.201,7,67,60
58,MAD,P003108,32.533,3,69,66
58,MAD,P003733,20.15,-6,40,46
58,MAD,P005791,33.818,8,72,64
58,MAD,P005928,29.333,1,58,57
58,MAD,P009005,30.55,4,65,61
58,MAD,P009213,13.516,-10,15,25
58,MAD,P011649,7.717,-4,9,13
58,MAD,P012168,2.333,-4,4,8
58,MAD,P013378,11.617,-2,22,24
58,MAD,PTGB,18.433,5,36,31
58,TEL,P005145,11.166,-3,21,24
58,TEL,P006835,33.517,-5,63,68
58,TEL,P007519,28.483,10,58,48
58,TEL,P007990,13.2,-9,25,34
58,TEL,P011214,24.6,-12,43,55
58,TEL,P011219,15.834,12,38,26
58,TEL,P013381,25.567,10,53,43
58,TEL,P013382,28.383,5,52,47
58,TEL,P013389,19.25,-3,42,45
59,PAR,P004761,21.583,-3,43,46
59,PAR,P006591,21.133,-6,39,45
59,PAR,P006760,16.533,-12,27,39
59,PAR,P007632,12.301,-9,20,29
