Gamecode,CODETEAM,J1,TIME,DELTA_SCORE,OFF,DEF
59,PAR,P007870,16.183,-12,30,42
59,PAR,P008232,24.267,-12,39,51
59,PAR,P010781,16.067,-14,25,39
59,PAR,P011836,12.116,1,27,26
59,PAR,P011981,18.984,-5,32,37
59,PAR,P012720,11.6,-8,19,27
59,PAR,P013369,14.85,-3,30,33
59,PAR,P013370,14.383,-2,29,31
59,ULK,P002849,19.582,16,47,31
59,ULK,P004004,16.532,12,41,29
59,ULK,P006961,22.733,13,54,41
59,ULK,P007182,15.767,2,30,28
59,ULK,P008962,29.016,9,59,50
59,ULK,P009783,22.966,4,47,43
59,ULK,P009863,28.733,20,69,49
59,ULK,P010560,13.233,5,36,31
59,ULK,P011205,24.55,3,48,45
59,ULK,P013396,6.883,1,14,13
60,MCO,P002581,4.033,-5,2,7
60,MCO,P005844,19.6,-3,31,34
60,MCO,P005985,30.865,0,50,50
60,MCO,P008099,13.401,-5,16,21
60,MCO,P009754,26.849,8,50,42
60,MCO,P011212,16.05,-11,18,29
60,MCO,P011226,22.049,9,39,30
60,MCO,P011231,29.966,7,50,43
60,MCO,P013365,17.699,-11,21,32
60,MCO,PLCZ,19.483,6,33,27
60,ZAL,P002329,26.016,-6,39,45
60,ZAL,P002676,27.184,8,47,39
60,ZAL,P003048,12.0,-3,20,23
60,ZAL,P005504,14.268,-3,15,18
60,ZAL,P007029,7.584,-2,8,10
60,ZAL,P007513,22.051,5,43,38
60,ZAL,P007975,21.7,-4,24,28
60,ZAL,P011051,13.417,7,28,21
60,ZAL,P011983,20.567,-3,30,33
60,ZAL,P012622,17.301,1,26,25
60,ZAL,P012715,17.917,5,35,30
61,PAN,P001926,26.217,18,58,40
61,PAN,P003842,25.8,9,50,41
61,PAN,P004088,8.166,-6,13,19
61,PAN,P005161,13.733,0,21,21
61,PAN,P005353,8.15,-13,9,22
61,PAN,P007866,6.05,8,22,14
61,PAN,P009622,27.684,-3,50,53
61,PAN,P011204,25.249,7,59,52
61,PAN,P012712,33.817,-4,67,71
61,PAN,P012774,25.134,4,56,52
61,RED,P000848,22.368,-11,34,45
61,RED,P002553,9.183,-4,19,23
61,RED,P004007,8.233,-2,15,17
61,RED,P004866,27.684,-20,39,59
61,RED,P006240,18.084,3,33,30
61,RED,P006436,13.783,6,34,28
61,RED,P009048,18.902,-8,25,33
61,RED,P010612,21.084,2,48,46
61,RED,P011194,12.734,-3,25,28
61,RED,P012044,21.016,8,52,44
61,RED,P012786,11.8,4,24,20
61,RED,PJDR,15.134,5,37,32
62,ASV,P000229,11.783,-5,23,28
62,ASV,P002100,28.051,-3,55,58
62,ASV,P003526,16.5,6,37,31
62,ASV,P007027,27.883,-6,46,52
62,ASV,P008991,8.267,-14,7,21
62,ASV,P010316,14.517,-16,21,37
62,ASV,P010545,25.666,-2,47,49
62,ASV,P012731,16.9,-11,27,38
62,ASV,P013371,13.367,-12,25,37
62,ASV,P013372,20.85,6,46,40
62,ASV,PKIR,16.216,-8,21,29
62,MUN,P004508,28.05,7,60,53
62,MUN,P005460,11.317,20,27,7
62,MUN,P007056,21.466,-1,42,43
62,MUN,P007201,25.299,-7,46,53
62,MUN,P007639,1.483,-1,6,7
62,MUN,P010391,21.049,1,37,36
62,MUN,P011052,7.167,0,21,21
62,MUN,P011224,17.933,19,39,20
62,MUN,P011244,18.95,16,41,25
62,MUN,P011987,30.282,-1,62,63
62,MUN,P012123,15.516,13,33,20
62,MUN,P013368,1.483,-1,6,7
63,BAS,P004058,19.5,2,31,29
63,BAS,P008072,16.067,-2,24,26
63,BAS,P011085,15.933,-1,24,25
63,BAS,P011196,23.916,0,41,41
63,BAS,P011948,30.65,-9,48,57
63,BAS,P012058,4.751,-7,6,13
63,BAS,P012080,30.783,3,51,48
63,BAS,P012201,30.733,1,51,50
63,BAS,P012597,7.667,-6,8,14
63,BAS,P013367,20.0,9,41,32
63,PRS,P004197,12.716,3,23,20
63,PRS,P004512,12.1,6,20,14
63,PRS,P005793,14.65,2,27,25
63,PRS,P007032,17.817,1,30,29
63,PRS,P010390,14.55,-1,23,24
63,PRS,P012608,27.1,-5,40,45
63,PRS,P012609,19.467,7,37,30
63,PRS,P012610,27.1,-5,40,45
63,PRS,P012613,27.65,-1,44,45
63,PRS,P012640,15.35,1,27,26
63,PRS,P013373,11.5,2,24,22
65,BER,P006251,22.534,-3,43,46
65,BER,P006919,22.133,-16,37,53
65,BER,P007025,11.934,-8,16,24
65,BER,P007550,13.7,-11,16,27
65,BER,P008062,20.417,-2,41,43
65,BER,P008211,11.6,-11,9,20
65,BER,P008384,28.601,-25,56,81
65,BER,P008780,26.301,-10,55,65
65,BER,P011631,15.985,-1,34,35
65,BER,P012099,0.0,0,0,0
65,BER,P012100,1.25,0,3,3
65,BER,P012604,25.55,-18,45,63
65,RED,P000848,17.533,15,41,26
65,RED,P002553,9.666,5,15,10
65,RED,P004866,27.266,27,71,44
65,RED,P006240,12.117,8,33,25
65,RED,P006436,13.567,8,31,23
65,RED,P007960,5.1,-4,9,13
65,RED,P009048,30.233,28,79,51
65,RED,P010612,24.417,8,55,47
65,RED,P011194,18.217,8,44,36
65,RED,P012044,9.934,-7,13,20
65,RED,P012786,19.233,14,47,33
65,RED,PJDR,12.717,-5,22,27
66,MAD,P003108,27.582,3,57,54
66,MAD,P003583,15.366,-13,27,40
66,MAD,P003733,16.517,-11,25,36
66,MAD,P005791,21.683,12,45,33
66,MAD,P005928,28.198,-2,55,57
66,MAD,P009005,31.516,-9,62,71
66,MAD,P009213,16.783,-8,25,33
66,MAD,P011649,3.883,-8,6,14
66,MAD,P013378,15.867,-8,30,38
66,MAD,PTGB,22.6,-1,48,49
66,MIL,P000796,31.45,9,71,62
66,MIL,P001392,29.716,15,73,58
66,MIL,P001518,9.5,-8,7,15
66,MIL,P006085,26.049,-13,41,54
66,MIL,P006509,6.4,-3,14,17
66,MIL,P006721,8.832,9,22,13
66,MIL,P008985,18.233,-4,30,34
66,MIL,P008987,38.316,3,77,74
66,MIL,P011064,15.083,17,46,29
66,MIL,P013384,16.416,20,44,24
67,MUN,P004508,28.766,4,47,43
67,MUN,P005460,2.616,5,7,2
67,MUN,P007056,25.1,-5,49,54
67,MUN,P007201,23.649,10,38,28
67,MUN,P007639,3.968,-1,4,5
67,MUN,P010391,28.683,2,56,54
67,MUN,P011224,20.167,4,47,43
67,MUN,P011244,23.417,1,54,53
67,MUN,P011987,31.467,-2,57,59
67,MUN,P012123,10.95,1,24,23
67,MUN,P013368,1.217,-4,2,6
67,ZAL,P002329,28.249,0,60,60
67,ZAL,P002676,22.982,9,40,31
67,ZAL,P003048,23.1,5,47,42
67,ZAL,P003210,6.7,3,16,13
67,ZAL,P005504,7.233,-8,9,17
67,ZAL,P007029,9.084,-4,21,25
67,ZAL,P007513,30.183,1,54,53
67,ZAL,P007975,23.45,-5,47,52
67,ZAL,P012181,0.683,1,2,1
67,ZAL,P012622,23.318,-5,48,53
67,ZAL,P012715,12.118,-7,11,18
67,ZAL,P013403,12.9,-5,15,20
68,PAR,P004761,29.633,2,60,58
68,PAR,P006591,30.7,-4,58,62
68,PAR,P006760,8.3,-9,12,21
68,PAR,P007870,7.133,-9,10,19
68,PAR,P008232,6.65,0,9,9
68,PAR,P010781,33.45,3,61,58
68,PAR,P011050,6.55,-6,10,16
68,PAR,P011981,26.317,12,51,39
68,PAR,P012720,10.467,-8,10,18
68,PAR,P013369,34.283,1,63,62
68,PAR,P013370,6.517,3,11,8
68,PRS,P004197,15.534,6,24,18
68,PRS,P004512,11.033,8,22,14
68,PRS,P005793,12.733,-7,26,33
68,PRS,P007032,13.866,-8,27,35
68,PRS,P010390,21.617,5,38,33
68,PRS,P012608,28.634,13,53,40
68,PRS,P012609,17.449,-2,37,39
68,PRS,P012610,28.584,12,52,40
68,PRS,P012613,28.584,12,52,40
68,PRS,P012640,17.033,-13,31,44
68,PRS,P013373,4.933,-11,8,19
64,IST,P004887,27.466,-9,51,60
64,IST,P006590,24.116,-3,37,40
64,IST,P006640,4.933,-4,4,8
64,IST,P007109,17.082,-10,20,30
64,IST,P009513,3.933,-5,3,8
64,IST,P009664,13.016,-9,19,28
64,IST,P009846,17.983,-10,34,44
64,IST,P011078,31.583,-5,62,67
64,IST,P012710,20.067,0,42,42
64,IST,P012788,12.533,-3,18,21
64,IST,P013363,27.283,-2,55,57
64,MCO,P005763,5.75,-4,6,10
64,MCO,P005844,25.95,6,48,42
64,MCO,P005985,27.133,12,59,47
64,MCO,P008099,16.766,7,31,24
64,MCO,P009754,19.367,3,45,42
64,MCO,P011212,24.865,9,48,39
64,MCO,P011226,23.416,18,56,38
64,MCO,P011231,17.882,-8,32,40
64,MCO,P012515,0.617,-3,0,3
64,MCO,P013365,18.916,13,37,24
64,MCO,PLCZ,19.333,7,43,36
69,ASV,P002100,25.301,15,60,45
69,ASV,P003526,24.034,-20,36,56
69,ASV,P004194,26.051,-14,44,58
69,ASV,P007027,26.383,-14,44,58
69,ASV,P008991,18.234,13,43,30
69,ASV,P010316,4.767,0,6,6
69,ASV,P010545,11.234,-9,14,23
69,ASV,P012731,24.1,0,43,43
69,ASV,P013371,26.6,-7,47,54
69,ASV,PKIR,13.301,16,28,12
69,ULK,P002849,18.283,1,35,34
69,ULK,P002968,15.633,1,29,28
69,ULK,P004004,23.95,7,53,46
69,ULK,P006961,21.316,-8,36,44
69,ULK,P007182,9.333,-1,17,18
69,ULK,P008104,9.883,-10,11,21
69,ULK,P008962,30.499,18,70,52
69,ULK,P009783,25.966,12,51,39
69,ULK,P009863,2.65,-2,2,4
69,ULK,P010560,6.15,-11,3,14
69,ULK,P011205,28.982,15,65,50
69,ULK,P013396,7.35,-2,13,15
70,OLY,P001255,9.917,7,23,16
70,OLY,P003469,28.25,-2,68,70
70,OLY,P003941,20.684,7,50,43
70,OLY,P007853,19.333,3,42,39
70,OLY,P007947,20.0,2,50,48
70,OLY,P007982,16.751,3,35,32
70,OLY,P008811,15.833,1,39,38
70,OLY,P008829,11.75,7,26,19
70,OLY,P008855,23.916,2,61,59
70,OLY,P009849,1.583,-3,3,6
70,OLY,P012878,3.483,-3,5,8
70,OLY,P013380,28.5,1,68,67
70,PAN,P001926,30.501,6,75,69
70,PAN,P003842,26.967,-3,63,66
70,PAN,P004088,17.533,-8,35,43
70,PAN,P005161,8.134,0,13,13
70,PAN,P005353,3.967,-6,4,10
70,PAN,P007866,13.034,-2,26,28
70,PAN,P009622,9.267,-7,19,26
70,PAN,P011204,20.934,-6,46,52
70,PAN,P011209,0.666,2,4,2
70,PAN,P012712,36.034,1,85,84
70,PAN,P012774,32.968,-2,75,77
71,BAR,P000925,24.284,29,59,30
71,BAR,P002939,17.75,17,37,20
71,BAR,P003478,17.083,11,35,24
71,BAR,P006568,11.749,1,22,21
71,BAR,P007464,2.433,1,4,3
71,BAR,P009862,23.35,10,47,37
71,BAR,P009992,16.416,13,44,31
71,BAR,P010106,19.816,5,50,45
71,BAR,P011666,2.433,1,4,3
71,BAR,P012745,25.833,16,57,41
71,BAR,P012795,20.716,11,52,41
71,BAR,P013379,18.132,0,44,44
71,BAS,P007230,23.699,-5,52,57
71,BAS,P008072,11.366,-1,23,24
71,BAS,P008850,2.433,-1,3,4
71,BAS,P011085,9.816,-10,12,22
71,BAS,P011196,23.565,-17,37,54
71,BAS,P011948,23.849,-18,40,58
71,BAS,P012058,9.617,-2,16,18
71,BAS,P012080,18.366,-15,22,37
71,BAS,P012201,31.915,-25,55,80
71,BAS,P012597,15.699,-6,30,36
71,BAS,P013367,29.665,-15,50,65
72,TEL,P006835,33.585,-1,69,70
72,TEL,P007519,29.818,8,65,57
72,TEL,P007990,17.985,-11,31,42
72,TEL,P011214,19.934,-3,42,45
72,TEL,P011219,24.718,-6,43,49
72,TEL,P013250,9.166,1,18,17
72,TEL,P013381,12.034,2,25,23
72,TEL,P013382,28.268,-9,56,65
72,TEL,P013383,13.384,-5,18,23
72,TEL,P013389,11.118,-11,18,29
72,VIR,P001133,24.383,6,48,42
72,VIR,P002084,16.283,-2,36,38
72,VIR,P004554,28.816,11,68,57
72,VIR,P004888,27.633,2,54,52
72,VIR,P006739,23.067,-2,49,51
72,VIR,P009549,27.616,13,62,49
72,VIR,P011816,0.267,-3,0,3
72,VIR,P012585,17.382,11,36,25
72,VIR,P012591,10.033,-4,19,23
72,VIR,P013374,8.499,-1,12,13
72,VIR,PBCN,16.016,4,36,32
73,MUN,P004508,26.25,-20,37,57
73,MUN,P005460,9.633,-22,7,29
73,MUN,P007056,28.067,11,65,54
73,MUN,P007201,26.433,-2,49,51
73,MUN,P010391,32.583,-2,67,69
73,MUN,P011224,14.301,-8,30,38
73,MUN,P011244,23.35,-6,48,54
73,MUN,P011987,32.784,-2,68,70
73,MUN,P012123,5.466,-3,7,10
73,MUN,P013368,1.133,-1,2,3
73,ULK,P002849,23.233,13,60,47
73,ULK,P002968,16.601,3,29,26
73,ULK,P004004,21.384,5,51,46
73,ULK,P006961,23.067,12,53,41
73,ULK,P007182,11.117,6,22,16
73,ULK,P008104,16.617,1,29,28
73,ULK,P008962,29.051,0,63,63
73,ULK,P009783,16.934,-1,34,35
73,ULK,P011205,30.151,11,72,61
73,ULK,P013396,11.85,5,22,17
74,MCO,P004790,13.383,5,34,29
74,MCO,P005844,22.367,2,56,54
74,MCO,P005985,26.217,-5,59,64
74,MCO,P008099,14.483,2,36,34
74,MCO,P009754,22.933,-6,53,59
74,MCO,P011212,27.917,-2,64,66
74,MCO,P011226,22.1,-11,42,53
74,MCO,P011231,20.817,-11,44,55
74,MCO,P013365,12.15,-4,28,32
74,MCO,PLCZ,17.633,-10,34,44
74,RED,P000848,12.4,1,31,30
74,RED,P002553,8.966,2,18,16
74,RED,P004007,3.8,-6,7,13
74,RED,P004866,32.216,13,80,67
74,RED,P006240,8.7,-6,17,23
74,RED,P006436,20.533,13,57,44
74,RED,P009048,27.95,11,70,59
74,RED,P010612,24.499,4,59,55
74,RED,P011194,22.333,12,63,51
74,RED,P012044,16.299,2,38,36
74,RED,P012786,9.233,-11,17,28
74,RED,PJDR,13.066,5,33,28
75,BER,P006251,34.0,3,82,79
75,BER,P007025,32.534,11,81,70
75,BER,P007550,18.8,-16,33,49
75,BER,P008173,33.768,11,86,75
75,BER,P008384,36.185,5,81,76
75,BER,P011626,6.451,-5,11,16
75,BER,P011631,23.367,0,54,54
75,BER,P012099,3.533,-6,5,11
75,BER,P012100,5.916,0,13,13
75,BER,P012604,30.451,17,79,62
75,MIL,P000796,34.634,-3,79,82
75,MIL,P001392,23.484,-18,48,66
75,MIL,P001518,19.001,-8,34,42
75,MIL,P006085,31.067,-2,77,79
75,MIL,P006509,17.618,11,43,32
75,MIL,P006721,5.333,-1,13,14
75,MIL,P008985,31.65,-4,76,80
75,MIL,P008987,35.034,6,87,81
75,MIL,P011064,14.284,-2,24,26
75,MIL,P013384,10.75,3,22,19
75,MIL,P013386,2.15,-2,2,4
76,ASV,P003526,30.417,8,80,72
76,ASV,P004194,27.434,6,76,70
76,ASV,P007027,31.3,-6,74,80
76,ASV,P008991,12.466,-8,16,24
76,ASV,P012263,5.55,-5,7,12
76,ASV,P012731,22.0,3,61,58
76,ASV,P013371,32.15,1,74,73
76,ASV,P013405,19.333,-4,37,41
76,ASV,PKIR,19.35,-5,35,40
76,OLY,P001255,10.001,-5,24,29
76,OLY,P003469,30.001,5,76,71
76,OLY,P003941,23.1,-2,60,62
76,OLY,P007853,15.75,-5,27,32
76,OLY,P007947,13.733,3,39,36
76,OLY,P007982,19.117,1,41,40
76,OLY,P008811,9.267,3,22,19
76,OLY,P008829,10.1,-3,18,21
76,OLY,P008855,27.768,6,74,68
76,OLY,P009849,5.1,-1,5,6
76,OLY,P012878,7.534,1,12,11
76,OLY,P013380,28.534,7,72,65
77,PAN,P001926,12.399,-10,20,30
77,PAN,P003842,30.95,16,78,62
77,PAN,P004088,15.617,10,43,33
77,PAN,P005161,6.567,-5,12,17
77,PAN,P005353,8.95,-7,15,22
77,PAN,P007866,11.0,-12,15,27
77,PAN,P009622,13.7,1,29,28
77,PAN,P011204,28.3,15,73,58
77,PAN,P011209,6.884,2,17,15
77,PAN,P012712,29.0,18,78,60
77,PAN,P012774,36.633,2,85,83
77,TEL,P006835,34.85,-4,78,82
77,TEL,P007519,26.984,-12,56,68
77,TEL,P011193,22.117,-7,49,56
77,TEL,P011219,29.15,-7,61,68
77,TEL,P013250,11.7,2,28,26
77,TEL,P013381,15.583,5,31,26
77,TEL,P013382,30.333,-10,66,76
77,TEL,P013383,12.067,1,27,26
77,TEL,P013389,17.216,2,39,37
78,BAS,P004058,7.933,-9,10,19
78,BAS,P007230,25.599,4,53,49
78,BAS,P008072,28.682,5,58,53
78,BAS,P011085,14.282,-2,29,31
78,BAS,P011196,10.783,-9,23,32
78,BAS,P011948,20.665,-17,37,54
78,BAS,P012058,7.833,0,19,19
78,BAS,P012080,17.115,-1,39,40
78,BAS,P012201,28.099,1,62,61
78,BAS,P012597,13.117,9,30,21
78,BAS,P013367,25.882,-6,60,66
78,IST,P004887,21.866,16,59,43
78,IST,P006590,27.55,-1,64,65
78,IST,P006640,9.817,7,22,15
78,IST,P007109,13.45,2,33,31
78,IST,P009513,0.183,-3,0,3
78,IST,P009664,13.116,6,32,26
78,IST,P009846,27.483,17,70,53
78,IST,P011078,26.933,-1,60,61
78,IST,P012710,13.617,-6,24,30
78,IST,P012788,17.951,-8,30,38
78,IST,P013363,16.101,-2,29,31
78,IST,P013364,11.933,-2,22,24
79,MAD,P003108,30.251,6,71,65
79,MAD,P003583,16.517,1,33,32
79,MAD,P003733,16.334,2,36,34
79,MAD,P005791,23.051,15,65,50
79,MAD,P005928,23.934,19,70,51
79,MAD,P009005,22.417,10,57,47
79,MAD,P009213,19.117,9,49,40
79,MAD,P011649,7.267,3,19,16
79,MAD,P012168,0.433,-4,0,4
79,MAD,P012199,0.95,-4,0,4
79,MAD,P013378,22.367,0,50,50
79,MAD,PTGB,17.367,3,40,37
79,VIR,P001133,24.901,-11,55,66
79,VIR,P001844,8.584,-7,21,28
79,VIR,P002084,15.1,-1,31,32
79,VIR,P004554,23.55,-7,54,61
79,VIR,P004888,25.985,2,63,61
79,VIR,P006739,21.416,-2,43,45
79,VIR,P009549,24.749,-12,56,68
79,VIR,P012585,12.217,-3,25,28
79,VIR,P012591,16.919,-4,33,37
79,VIR,P013374,16.451,-5,32,37
79,VIR,PBCN,10.133,-10,17,27
80,BAR,P000925,25.752,0,53,53
80,BAR,P002939,22.501,14,55,41
80,BAR,P003478,14.584,-1,34,35
80,BAR,P006568,3.066,-4,7,11
80,BAR,P007464,0.733,-3,0,3
80,BAR,P009862,31.467,7,73,66
80,BAR,P009992,9.6,0,21,21
80,BAR,P010106,15.434,-3,27,30
80,BAR,P012745,29.268,14,70,56
80,BAR,P012795,26.417,7,51,44
80,BAR,P013379,21.183,9,44,35
80,PAR,P006591,17.348,-12,27,39
80,PAR,P006760,19.465,-19,33,52
80,PAR,P007870,16.832,-5,32,37
80,PAR,P008232,17.632,7,42,35
80,PAR,P010781,18.831,-20,31,51
80,PAR,P011981,26.165,1,53,52
80,PAR,P012167,19.182,8,47,39
80,PAR,P012720,16.616,-13,31,44
80,PAR,P013369,32.232,-7,60,67
80,PAR,P013370,15.682,20,39,19
81,PRS,P004197,14.351,5,26,21
81,PRS,P004512,9.334,1,18,17
81,PRS,P005793,12.733,-3,31,34
81,PRS,P007032,14.516,-5,31,36
81,PRS,P010390,16.267,6,29,23
81,PRS,P012608,28.951,12,57,45
81,PRS,P012609,19.817,-6,45,51
81,PRS,P012610,28.951,12,57,45
81,PRS,P012613,28.551,16,56,40
81,PRS,P012640,16.384,-2,41,43
81,PRS,P013373,10.15,-6,24,30
81,ZAL,P002329,19.299,-5,31,36
81,ZAL,P002676,30.765,1,63,62
81,ZAL,P003048,12.699,-11,23,34
81,ZAL,P005504,12.666,3,18,15
81,ZAL,P007029,10.199,-8,13,21
81,ZAL,P007513,24.098,-7,49,56
81,ZAL,P007975,27.6,7,59,52
81,ZAL,P011983,16.699,7,44,37
81,ZAL,P012622,26.783,-8,59,67
81,ZAL,P012715,3.85,-1,5,6
81,ZAL,P013403,15.332,-8,21,29
82,ASV,P002100,22.983,4,49,45
82,ASV,P003526,26.767,-3,51,54
82,ASV,P004194,23.384,5,47,42
82,ASV,P007027,34.267,0,70,70
82,ASV,P008991,2.417,-2,2,4
82,ASV,P010545,11.783,-4,22,26
82,ASV,P012731,23.4,1,44,43
82,ASV,P013371,20.433,3,35,32
82,ASV,P013405,18.933,4,37,33
82,ASV,PKIR,15.633,7,28,21
82,RED,P002553,9.2,-3,16,19
82,RED,P004866,29.583,-6,57,63
82,RED,P006240,4.134,-9,2,11
82,RED,P006436,12.666,-1,22,23
82,RED,P007960,5.6,-5,4,9
82,RED,P009048,26.784,-4,50,54
82,RED,P010612,27.65,0,49,49
82,RED,P011194,25.566,7,54,47
82,RED,P012044,22.85,-2,42,44
82,RED,P012786,10.167,4,20,16
82,RED,PJDR,17.85,0,37,37
82,RED,PLUO,7.95,4,17,13
83,BAS,P004058,6.532,-7,11,18
83,BAS,P007230,29.682,-14,49,63
83,BAS,P008072,7.267,-14,5,19
83,BAS,P011085,17.082,2,41,39
83,BAS,P011196,30.265,-2,61,63
83,BAS,P011948,14.949,-13,25,38
83,BAS,P012058,6.716,-8,10,18
83,BAS,P012080,24.266,1,48,47
83,BAS,P012201,28.982,0,59,59
83,BAS,P012597,23.116,-4,45,49
83,BAS,P013367,11.133,-1,21,22
83,MCO,P004790,18.251,3,41,38
83,MCO,P005844,18.483,9,42,33
83,MCO,P005985,26.134,16,56,40
83,MCO,P008099,17.734,0,32,32
83,MCO,P009754,22.684,12,55,43
83,MCO,P011212,22.001,5,55,50
83,MCO,P011226,26.067,6,59,53
83,MCO,P011231,25.101,5,50,45
83,MCO,P013365,9.95,2,19,17
83,MCO,PLCZ,13.6,2,26,24
84,BER,P006251,23.099,-31,45,76
84,BER,P007025,23.833,-20,49,69
84,BER,P007550,15.75,-1,36,37
84,BER,P008173,25.349,-22,54,76
84,BER,P008384,23.933,-13,54,67
84,BER,P011626,9.367,-3,22,25
84,BER,P011631,20.783,-13,40,53
84,BER,P011934,21.949,-12,52,64
84,BER,P012099,2.367,0,8,8
84,BER,P012100,11.366,-15,23,38
84,BER,P012604,22.199,-15,47,62
84,MUN,P004508,22.949,41,81,40
84,MUN,P005460,5.3,5,12,7
84,MUN,P007056,20.15,19,64,45
84,MUN,P007201,17.283,28,60,32
84,MUN,P007639,9.784,-6,25,31
84,MUN,P010391,20.9,28,73,45
84,MUN,P011052,17.233,5,42,37
84,MUN,P011224,20.849,-5,45,50
84,MUN,P011244,13.482,13,36,23
84,MUN,P011987,22.349,33,73,40
84,MUN,P012123,15.717,-15,31,46
84,MUN,P013368,13.999,-1,33,34
85,IST,P004887,24.866,11,45,34
85,IST,P006590,28.516,-1,45,46
85,IST,P006640,7.282,3,17,14
85,IST,P007109,17.398,2,36,34
85,IST,P009664,7.084,4,14,10
85,IST,P009846,22.5,10,45,35
85,IST,P011078,31.634,7,55,48
85,IST,P012710,15.517,4,24,20
85,IST,P012788,15.133,-1,29,30
85,IST,P013363,15.199,4,36,32
85,IST,P013364,14.866,7,24,17
85,MAD,P003108,36.484,-10,60,70
85,MAD,P003583,8.95,-3,19,22
85,MAD,P003733,24.233,3,43,40
85,MAD,P005791,31.05,-7,45,52
85,MAD,P005928,34.9,-6,58,64
85,MAD,P009005,25.367,-4,43,47
85,MAD,P009213,10.967,-12,13,25
85,MAD,P011247,0.083,0,0,0
85,MAD,P011649,5.033,-2,6,8
85,MAD,P013378,5.999,-8,4,12
85,MAD,PTGB,16.934,-1,29,30
86,OLY,P001255,9.301,-5,16,21
86,OLY,P003469,28.651,11,75,64
86,OLY,P003941,21.417,7,54,47
86,OLY,P007853,3.434,-10,4,14
86,OLY,P007947,31.851,6,80,74
86,OLY,P007982,21.501,5,50,45
86,OLY,P008811,12.534,9,31,22
86,OLY,P008829,11.535,-6,21,27
86,OLY,P008855,18.267,11,48,37
86,OLY,P009849,6.567,-6,9,15
86,OLY,P012878,6.034,-13,9,22
86,OLY,P013380,28.918,6,73,67
86,TEL,P005145,6.0,1,12,11
86,TEL,P006835,29.934,-7,70,77
86,TEL,P007519,20.551,-3,49,52
86,TEL,P007990,6.684,0,16,16
86,TEL,P011193,24.385,6,63,57
86,TEL,P011219,22.518,2,53,51
86,TEL,P013250,16.934,-8,31,39
86,TEL,P013381,15.384,-12,27,39
86,TEL,P013382,28.069,12,73,61
86,TEL,P013383,17.934,-7,38,45
86,TEL,P013389,11.617,1,23,22
87,ULK,P002849,18.45,12,36,24
87,ULK,P002968,15.684,7,32,25
87,ULK,P002969,0.333,1,1,0
87,ULK,P004004,29.767,1,55,54
87,ULK,P006961,14.734,-1,21,22
87,ULK,P007182,8.25,-7,13,20
87,ULK,P008104,23.816,8,41,33
87,ULK,P008962,34.383,1,57,56
87,ULK,P009783,26.383,-1,45,46
87,ULK,P010560,22.066,13,48,35
87,ULK,P013396,6.134,1,11,10
87,ZAL,P002329,23.766,-8,38,46
87,ZAL,P002676,28.349,-11,43,54
87,ZAL,P003048,18.616,-5,27,32
87,ZAL,P003210,11.366,-4,17,21
